,index,Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
2041,22377,22851,3,1,2,0,1,Uh oh RT Control yo bitch if you don't want her in no shit. It's that simple
2042,22380,22854,3,1,2,0,1,"Ummm.. These hoes need guidance, better yet a baptism"
2043,22385,22859,3,1,2,0,1,Uncle Tom ass muhfuckas.
2044,22408,22883,3,1,2,0,1,VP Joe the Dildo still wants your guns. Hey Joe. FU. Oath breaking prick needs to be routed out. Hows it feel to be honkey whippin boy?
2045,22411,22886,3,1,2,0,1,Value your money.Value your dick.Don't buy trash.Don't fuck trash.
2046,22428,22903,3,1,0,2,2,"Virtually zero protections for LGBTQ persons in Alabama. Not a lot of acceptance, either. Think about queer Alabamian kids today?"
2047,22449,22924,3,1,2,0,1,Wait a min RT Or her pussy RT That Rihanna cologne for men probably smell like curry goat and nail clippings.
2048,22466,22941,3,1,2,0,1,"Walk up to your house, knock on the door and blow your ass off. Drop it off, drop it off, bitch I got a sawed off!!"
2049,22473,22948,3,1,2,0,1,Want to cry cause of the girls at La fitness ... Imma bitch
2050,22485,22960,3,1,2,0,1,"Watch ima hit that hoe later on this summer, finna be the best/most livestock party of 2014!!!"
2051,22497,22972,3,1,2,0,1,"Watchu smiling in da can foe nigguh,"
2052,22508,22983,3,1,2,0,1,We been passed dem niccas yrs ago fr
2053,22511,22986,3,1,0,2,2,We can't call somebody wack we got Raymond Felton RT Lin so trash.
2054,22516,22991,3,1,2,0,1,We don't love them hoes !
2055,22517,22992,6,1,5,0,1,We don't love these hoes
2056,22522,22998,3,1,2,0,1,"We got gin, mad blunts and bitches sucking dick"
2057,22544,23020,3,1,2,0,1,Webbie to retarded
2058,22560,23036,3,1,2,0,1,Well done? What a coon.
2059,22569,23045,3,1,2,0,1,Well your a little cunt !
2060,22577,23053,3,1,2,0,1,Westbrook you ball hogging bitch pass it to your fuckin teammates if you want to win
2061,22579,23055,3,1,2,0,1,Westside nicca!
2062,22586,23062,3,1,2,0,1,What a dumb bitch
2063,22592,23068,3,1,2,0,1,What a sniveling little cunt. I would be embarrassed for him but I cant stand the guy.
2064,22604,23080,3,1,2,0,1,What is Twitter even for? Lmao This hoe wack af
2065,22629,23107,3,1,2,0,1,What up fake ass hoe? I'm not gone fought you today. Gimme my nigga hand back
2066,22668,23146,3,1,2,0,1,When Jake was mad happy and hugged muscle faced Renee Russo at the end of 1 I was like yeah them bitches bout to win it all!!!
2067,22671,23149,3,1,2,0,1,When Stoni isn't doing his faggot gook speak he's actually funny
2068,22687,23165,3,1,2,0,1,When bitches I work with are on there period ...
2069,22689,23167,3,1,2,0,1,"When bitches know they feeling stupid, they keep there sentences short."
2070,22692,23170,3,1,0,2,2,When did Miley turn ghetto?
2071,22693,23171,3,1,2,0,1,"When did gum get so soft, you sons of bitches."
2072,22703,23181,3,1,2,0,1,When hoes think I got sucker nigga written across my forehead...
2073,22706,23184,3,1,2,0,1,When i die throw a couple bad bitches in my casket
2074,22718,23196,3,1,2,0,1,When my right hand get out niggas gon remember why we tru loyal pussy
2075,22722,23200,3,1,2,0,1,When niggas say they like Latinas they don't mean you fat bitches that smell like fajitas
2076,22733,23211,3,1,2,0,1,When that dyke almost came for me when i didn't send for her &lt;&lt;&lt;&lt;
2077,22735,23213,3,1,2,0,1,"When the bitch playes with your emotions, an won't let you date. That's the moment where i wanna kick her straight in the vagina."
2078,22749,23228,3,1,2,0,1,When you catch yo bitch sending nudes to another nigga...
2079,22750,23229,3,1,0,2,2,When you colored every day is Sunday
2080,22768,23247,3,1,2,0,1,"Where Is VRSL, that nigger owes me 10 bucks"
2081,22770,23249,3,1,2,0,1,Where all the 2nd string bitches at?
2082,22780,23259,6,1,5,0,1,Where the hoes at...
2083,22793,23272,3,1,2,0,1,Which one of you hoes then downloaded that JailMail app....
2084,22797,23276,3,1,2,0,1,White bitches be lovin da colored men
2085,22800,23279,3,1,2,0,1,White people always gave yellow ass teeth
2086,22814,23293,3,1,2,0,1,Who tf make an account of another bitch... Like you wanna be anotha bitch dat bad.. Lmfaooo fat ass hoes
2087,22816,23295,3,1,2,0,1,Who the fuck made this cunt the authority on men?
2088,22817,23296,3,1,2,0,1,"Who the fuck puts a block of cheese in they room without a refrigerator ghetto ass niggas eases, like that's just the thing to do wrong."
2089,22822,23301,3,1,0,2,2,Who wanna play pin da tail on da colored man's butt?
2090,22829,23308,3,1,2,0,1,Who's ready for nigger spam?
2091,22832,23311,3,1,2,0,1,Whoever jumps in on a 1on1 is a bitch.
2092,22835,23314,3,1,2,0,1,Whole time your bitch on the phone moaning in me and my bitch ear though..
2093,22855,23334,3,1,2,0,1,"Why bitches quick to have a nigga baby, then be suprised when she taking care of it by herself?"
2094,22861,23340,6,1,5,0,1,Why do I have the worst BM in the world smh this bitch the devil !
2095,22866,23346,3,1,2,0,1,"Why do people bring their children to the salon, this Mexican bitch needs her animals on a leash for real."
2096,22867,23347,3,1,2,0,1,"Why do people use the eggplant Emoji in reference to a dick? If your dick is purple with a green top, see a doctor bruh."
2097,22902,23382,9,1,8,0,1,Why the wifey type girls single and the hoes being cuffed though?
2098,22904,23384,3,1,2,0,1,Why these hoes always tryna be Bitches? Don't they know that hoes can't be bitches.. cause they hoes!
2099,22907,23387,3,1,0,2,2,Why won't we run the ball? Our offensive coordinator is retarded
2100,22916,23396,3,1,2,0,1,Why you gotta be such a hoe smh I ain't captain save a hoe !!
2101,22931,23411,3,1,2,0,1,Wilson a hoe he said that shit 2 years ago
2102,22933,23413,3,1,2,0,1,Winn Dixie is for real niggaz publix is for pussies
2103,22939,23419,3,1,2,0,1,Wish I got hoes like James Bond
2104,22940,23420,3,1,2,0,1,Wish I would let you dig in my pockets ... God bless you w/ breath in your body... Lazy ass bitch get up &amp; start grinding
2105,22947,23427,9,1,7,1,1,"With no babymama drama , side hoes all that ...just fa me n only me !"
2106,22967,23448,3,1,2,0,1,"Women want a Best Man Holiday type of nigga meanwhile you have mad THOT pics on ya gram talking about ""this could be us"" bitch die"
2107,22990,23471,3,1,2,0,1,Would've liked some more backup but I can handle myself against a gang of retards.
2108,22993,23474,6,1,5,0,1,Wow fucken Bradley sucks ass. And his coach said this niggah can play for Barcelona hahahahahaha
2109,22995,23476,3,1,2,0,1,Wow my dad just racked me what a fag
2110,22998,23479,3,1,2,0,1,"Wow, the whiggers at the Tea Party Nation banned me. I didn't even use any bad words! Maybe my racist founding father quotes did it..."
2111,23016,23498,3,1,2,0,1,Y'all Mfs better believe in karma ... That bitch oh so real
2112,23034,23517,3,1,2,0,1,"Y'all hoes broke, be stealing from the mall but be flexing"
2113,23042,23525,3,1,2,0,1,"Y'all men need to watch these ""cream pies"" bitches be having yeast infections &amp; on a 7 day monistat treatment. Know the difference"
2114,23044,23527,6,1,5,0,1,"Y'all niggas ain't talking bout nothin.. Not a thang, not a not a thang hoe"
2115,23054,23537,3,1,2,0,1,Y'all weird on here. Fake hoes for attention
2116,23080,23563,3,1,2,0,1,Yall bitches only muslim when yall hair fucked up ctfu stop that youngs!!
2117,23114,23598,3,1,2,0,1,"Yea Oscar your a grouch.. ""Bitch I live in a fuckin trash can"""
2118,23119,23603,3,1,2,0,1,Yea you bad but hoe so what
2119,23121,23605,3,1,2,0,1,"Yea, Mike had a bitch-ass referee in Tokyo"
2120,23124,23608,3,1,2,0,1,Yeah Chris Brown definitely the realest waffle cone colored nigga of all time for that no bullshit song b that's exactly how I be feelin
2121,23143,23627,3,1,2,0,1,"Yeah your eyebrows on point, but is ya pussy clean?"
2122,23161,23645,3,1,2,0,1,Yes yes yes that's all you gone hear never met a hoe yet that a tell me no
2123,23165,23649,3,1,2,0,1,Yessir. You know this man RT u got some pack fag boy I'm comin thru
2124,23169,23653,3,1,2,0,1,Yo I miss you. Ya cunt.
2125,23204,23688,3,1,2,0,1,Yo this niggah catch every tweet lls oh my goodness
2126,23214,23698,3,1,2,0,1,You a faggot if you bring a jacket to work and keep it at ya desk b/c the office is cold.
2127,23219,23703,3,1,2,0,1,"You a hoe if you ever ""fstow"" after midnight"
2128,23220,23704,3,1,2,0,1,You a hoe if you like gettin drunk
2129,23225,23709,3,1,2,0,1,You a pussy hoe until you give me pussy hoe
2130,23227,23711,3,1,2,0,1,You a shoulda coulda woulda ass niggah Ima wish a niggah would ona hood ass niggah
2131,23243,23727,3,1,2,0,1,"You are a BOY you DONT say ""clutch"" fag ass. That's that bitch shit lingo tf."
2132,23263,23747,3,1,2,0,1,You bitches that entertain all the attention you get from these niggas are the worst kind of hoes there is
2133,23269,23753,6,1,5,0,1,You can buy a bitch erything in the world I bet she still find something to complain about
2134,23278,23762,3,1,2,0,1,You can't call a bitch a bitch if you're a bitch
2135,23281,23766,3,1,2,0,1,You can't play me for a fool my niggah
2136,23290,23775,3,1,2,0,1,"You da bess, you deserve a crown bitch!"
2137,23292,23777,3,1,2,0,1,You don't HAVE to say it. You showed yaself. RT Bitch nobody said I did now shut the fuck up that fat made you retarded
2138,23303,23788,3,1,2,0,1,You ever seen a fine Eskimo bitch?I'm in google images looking them up now.
2139,23304,23789,3,1,2,0,1,You fags hyped that shit up so much and I listen to it... Everything is GARBAGE
2140,23310,23795,6,1,5,0,1,"You girls got no job, no college set up to have a better future, then get mad when a nigga leave you cause all you got is pussy"
2141,23318,23803,6,1,5,0,1,You got niggas and I got bitches
2142,23324,23810,3,1,2,0,1,You guys are all faggots.
2143,23338,23824,3,1,2,0,1,You just salty you ugly and white RT they all some hoes
2144,23348,23834,3,1,2,0,1,You know how trash of a grown ass woman you gotta be for a nigga to be fucking around 17 year old? 10 year old landfill trash.
2145,23349,23835,3,1,2,0,1,You know i stay on fuck a bitch shit but with a street nigga thats what you gonna get .
2146,23352,23838,3,1,2,0,1,You know random niggaz and bitches wish the worst on eachother... Just look at their tweets.
2147,23370,23856,3,1,2,0,1,You lil stupid ass bitch I ain't fucking with you
2148,23371,23857,3,1,2,0,1,You little dumb ass bitch I dont fuck with you!
2149,23373,23859,3,1,2,0,1,"You little stupid ass bitch, i aint fuckin with you!!!!!"
2150,23387,23874,3,1,2,0,1,You niggas talking to these females trying to get some pussy but dont realize you're only boosting their ego and getting curved.
2151,23388,23875,3,1,2,0,1,You niggas that would rather your girl wear jeans and Js instead of a tight dress and heels are faggots..
2152,23389,23876,3,1,2,0,1,You niggaz is bitches better yet actresses da k hit ya ass nd flip you like a pissy mattress
2153,23397,23884,3,1,2,0,1,"You pussy nigga, I see ya whiskers"
2154,23398,23885,3,1,2,0,1,You ratchet ass bitches gonna have nobody to blame but yourself when you get an std
2155,23400,23887,3,1,2,0,1,You right fam. RT jus peeped ur tl.cmon son.look at em.he a bitch
2156,23410,23897,6,1,5,0,1,You say you classy and sadity I say bitch you a tease
2157,23419,23907,3,1,2,0,1,You should have to be over 6 foot and 220 lbs to buy a truck. We know most of you get em cause you're scrawny country pussies.
2158,23426,23915,3,1,2,0,1,You tha hoe
2159,23429,23918,3,1,2,0,1,You think I'd learn by now that once red flag bullshit appears to gtfo. But nooooo I have to have faggot ass faith in people.
2160,23443,23932,3,1,2,0,1,You want thingamabobs? I got twenty bitch
2161,23445,23934,3,1,2,0,1,You was nothing but a dirty whore!!! Fuck you bitch
2162,23453,23943,3,1,2,0,1,You're a bad bitch and I want you.
2163,23454,23944,3,1,2,0,1,You're a bitch &amp; I hate you
2164,23455,23945,3,1,2,0,1,You're a bitch dawg. A straight bitch.
2165,23456,23946,3,1,2,0,1,You're a dumb bitch. Wow.
2166,23459,23949,6,1,5,0,1,You're a pussy shut up
2167,23461,23951,3,1,2,0,1,You're a stupid hoe
2168,23464,23954,3,1,2,0,1,You're an ugly fat cunt whore. You need to odee
2169,23479,23970,3,1,2,0,1,You're ugly anyway hoe. Sit tf down somewhere
2170,23484,23975,3,1,2,0,1,Young jezzy dat nigguh
2171,23493,23984,3,1,2,0,1,Your bitch only wanna fuck when you doing something that has nothing to do with her.Like playing video games or watching the game.
2172,23497,23988,6,1,5,0,1,"Your boobs are fake, you're a little bitch, you're not cute, and I want to punch you."
2173,23499,23990,3,1,2,0,1,"Your eyebrows on fleek, but ya pussy on stink"
2174,23500,23991,3,1,2,0,1,"Your girl pussy like a walk in clinic, the cure for every sick nigga"
2175,23503,23994,3,1,2,0,1,Your leader rocks a fucking mo hawk and dances like a faggot from ATL
2176,23510,24001,3,1,2,0,1,Your vaginal walls are inflammed by a fuck nigga that's fucking you and a few other bitches. Cut em as you complete your treatment.
2177,23514,24005,3,1,2,0,1,Yu a bitch made nigga
2178,23550,24042,3,1,2,0,1,aka don't ignore me bitches
2179,23576,24069,3,1,2,0,1,"and these hoes shallow, shiesty, trifling, but we been knew that."
2180,23589,24082,3,1,0,2,2,auto tranny
2181,23592,24085,6,1,5,0,1,aye bitch try this
2182,23596,24089,3,1,2,0,1,bad bitch bouncing on my pogo screamin yolo - that nigga juelz
2183,23604,24097,3,1,2,0,1,basement diving mook bastards
2184,23629,24123,3,1,2,0,1,bitch i will cut you
2185,23636,24130,3,1,2,0,1,bitch niggas owe me money
2186,23638,24132,3,1,2,0,1,bitch probably molly'd the 1st nigga that said good mornin' back to her
2187,23639,24133,3,1,2,0,1,bitch really changed her name haha it is not that serious. beyonce fans have too much time on their hands waiting in that welfare office
2188,23670,24164,6,1,5,0,1,bitches dumb
2189,23681,24175,3,1,2,0,1,bitches.
2190,23684,24178,3,1,2,0,1,"bobby bitch, make that body flip, you know i don't know karate bitch"
2191,23693,24187,3,1,2,0,1,but I didnt get a write up thank god lol dumb white bitch
2192,23694,24188,3,1,2,0,1,but I'd rather be a free man in my grave than living as a puppet or a slave but above those shit options bitch would be free alive and rich
2193,23705,24199,3,1,2,0,1,cant fuck around wit young niggas cause they be acting like hoes
2194,23707,24201,3,1,2,0,1,cant stand when a nicca pillow talk about you to a bitch
2195,23719,24213,3,1,2,0,1,chubby hoes .....
2196,23726,24220,3,1,2,0,1,"countin all my hoes nigga, thats all i knows nigga"
2197,23727,24221,3,1,0,2,2,"country boy, hick lyfe, white tee, rebel flag"
2198,23731,24225,3,1,2,0,1,"curiosity killed the cat, bitches gunna die out here just to see my head game"
2199,23734,24228,3,1,2,0,1,dad isn't your name faggots a little more fitting.
2200,23737,24231,6,1,5,0,1,damn bitch lmao
2201,23745,24239,3,1,2,0,1,deadass wanted the sauce till shit got real then niggas wanna back up ooh iight then smh pussy
2202,23747,24241,6,1,5,0,1,dealing with your bitch ass is so annoying
2203,23749,24243,3,1,2,0,1,dear michele bachman... shut the fuck up you crazy bitch.
2204,23750,24244,3,1,2,0,1,dear spoiled suburban bitch...
2205,23755,24249,3,1,0,2,2,diet coke trash
2206,23758,24252,3,1,2,0,1,dis Morgan hoe in da middle of erything....
2207,23774,24269,3,1,2,0,1,done everything but trust these hoes
2208,23775,24270,3,1,2,0,1,"done with all the riff raff, bitchin with your bitch assss"
2209,23784,24279,3,1,2,0,1,draymond green a bitch ass nigga bruh
2210,23800,24295,3,1,2,0,1,every time I ask for something the waitress touches my knee till I'm done asking. That mean she tryna give a nigga some pussy don't it.
2211,23803,24298,3,1,2,0,1,every time this bitch makes a status about guys she texts me like whatttt loll
